HSCode,Commodity,value,country,year
30,PHARMACEUTICAL PRODUCTS,14.34,LITHUANIA,2018
52,COTTON.,1.28,LITHUANIA,2018
73,ARTICLES OF IRON OR STEEL,2.51,LITHUANIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,LUXEMBOURG,2018
30,PHARMACEUTICAL PRODUCTS,0.04,LUXEMBOURG,2018
52,COTTON.,0,LUXEMBOURG,2018
73,ARTICLES OF IRON OR STEEL,0.55,LUXEMBOURG,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,MACAO,2018
30,PHARMACEUTICAL PRODUCTS,0.17,MACAO,2018
52,COTTON.,0,MACAO,2018
73,ARTICLES OF IRON OR STEEL,0.01,MACAO,2018
30,PHARMACEUTICAL PRODUCTS,1.67,MACEDONIA,2018
52,COTTON.,0.85,MACEDONIA,2018
73,ARTICLES OF IRON OR STEEL,0.07,MACEDONIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,5.24,MADAGASCAR,2018
26,"ORES, SLAG AND ASH.",0.21,MADAGASCAR,2018
30,PHARMACEUTICAL PRODUCTS,20.95,MADAGASCAR,2018
52,COTTON.,16.62,MADAGASCAR,2018
73,ARTICLES OF IRON OR STEEL,1.42,MADAGASCAR,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.84,MALAWI,2018
26,"ORES, SLAG AND ASH.",0.01,MALAWI,2018
30,PHARMACEUTICAL PRODUCTS,98.26,MALAWI,2018
52,COTTON.,0.58,MALAWI,2018
73,ARTICLES OF IRON OR STEEL,10.61,MALAWI,2018
17,SUGARS AND SUGAR CONFECTIONERY.,36.96,MALAYSIA,2018
26,"ORES, SLAG AND ASH.",30.18,MALAYSIA,2018
30,PHARMACEUTICAL PRODUCTS,58.69,MALAYSIA,2018
52,COTTON.,97.56,MALAYSIA,2018
73,ARTICLES OF IRON OR STEEL,37.58,MALAYSIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.19,MALDIVES,2018
26,"ORES, SLAG AND ASH.",0.06,MALDIVES,2018
30,PHARMACEUTICAL PRODUCTS,15.7,MALDIVES,2018
52,COTTON.,0.32,MALDIVES,2018
73,ARTICLES OF IRON OR STEEL,5.12,MALDIVES,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.89,MALI,2018
30,PHARMACEUTICAL PRODUCTS,20.8,MALI,2018
52,COTTON.,12.3,MALI,2018
73,ARTICLES OF IRON OR STEEL,8.04,MALI,2018
26,"ORES, SLAG AND ASH.",0.02,MALTA,2018
30,PHARMACEUTICAL PRODUCTS,113.15,MALTA,2018
52,COTTON.,0.02,MALTA,2018
73,ARTICLES OF IRON OR STEEL,5.88,MALTA,2018
30,PHARMACEUTICAL PRODUCTS,0.02,MARSHALL ISLAND,2018
73,ARTICLES OF IRON OR STEEL,0,MARSHALL ISLAND,2018
30,PHARMACEUTICAL PRODUCTS,0.01,MARTINIQUE,2018
52,COTTON.,0.06,MARTINIQUE,2018
73,ARTICLES OF IRON OR STEEL,1.12,MARTINIQUE,2018
17,SUGARS AND SUGAR CONFECTIONERY.,1.53,MAURITANIA,2018
30,PHARMACEUTICAL PRODUCTS,4.71,MAURITANIA,2018
52,COTTON.,19.77,MAURITANIA,2018
73,ARTICLES OF IRON OR STEEL,39.3,MAURITANIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.71,MAURITIUS,2018
30,PHARMACEUTICAL PRODUCTS,31.09,MAURITIUS,2018
52,COTTON.,45.36,MAURITIUS,2018
73,ARTICLES OF IRON OR STEEL,11.83,MAURITIUS,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,MAYOTTE,2018
52,COTTON.,0.39,MAYOTTE,2018
73,ARTICLES OF IRON OR STEEL,0.01,MAYOTTE,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.1,MEXICO,2018
26,"ORES, SLAG AND ASH.",6.37,MEXICO,2018
30,PHARMACEUTICAL PRODUCTS,48.85,MEXICO,2018
52,COTTON.,22.34,MEXICO,2018
73,ARTICLES OF IRON OR STEEL,93.28,MEXICO,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,MICRONESIA,2018
30,PHARMACEUTICAL PRODUCTS,0.15,MICRONESIA,2018
30,PHARMACEUTICAL PRODUCTS,4.15,MOLDOVA,2018
73,ARTICLES OF IRON OR STEEL,0.1,MOLDOVA,2018
30,PHARMACEUTICAL PRODUCTS,0.22,MONACO,2018
73,ARTICLES OF IRON OR STEEL,0,MONACO,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,MONGOLIA,2018
30,PHARMACEUTICAL PRODUCTS,8.98,MONGOLIA,2018
52,COTTON.,0.01,MONGOLIA,2018
73,ARTICLES OF IRON OR STEEL,0.08,MONGOLIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.65,MONTENEGRO,2018
30,PHARMACEUTICAL PRODUCTS,0.33,MONTENEGRO,2018
52,COTTON.,1.85,MONTENEGRO,2018
73,ARTICLES OF IRON OR STEEL,0.07,MONTENEGRO,2018
30,PHARMACEUTICAL PRODUCTS,0,MONTSERRAT,2018
52,COTTON.,0,MONTSERRAT,2018
73,ARTICLES OF IRON OR STEEL,0,MONTSERRAT,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.18,MOROCCO,2018
26,"ORES, SLAG AND ASH.",0,MOROCCO,2018
30,PHARMACEUTICAL PRODUCTS,30.31,MOROCCO,2018
52,COTTON.,29.26,MOROCCO,2018
73,ARTICLES OF IRON OR STEEL,10.98,MOROCCO,2018
17,SUGARS AND SUGAR CONFECTIONERY.,4.36,MOZAMBIQUE,2018
30,PHARMACEUTICAL PRODUCTS,108.05,MOZAMBIQUE,2018
52,COTTON.,22.35,MOZAMBIQUE,2018
73,ARTICLES OF IRON OR STEEL,4.01,MOZAMBIQUE,2018
17,SUGARS AND SUGAR CONFECTIONERY.,126.12,MYANMAR,2018
26,"ORES, SLAG AND ASH.",0,MYANMAR,2018
30,PHARMACEUTICAL PRODUCTS,199.67,MYANMAR,2018
52,COTTON.,46.49,MYANMAR,2018
73,ARTICLES OF IRON OR STEEL,15.62,MYANMAR,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.32,NAMIBIA,2018
30,PHARMACEUTICAL PRODUCTS,21.57,NAMIBIA,2018
52,COTTON.,0,NAMIBIA,2018
73,ARTICLES OF IRON OR STEEL,1.35,NAMIBIA,2018
30,PHARMACEUTICAL PRODUCTS,0.04,NAURU RP,2018
73,ARTICLES OF IRON OR STEEL,0.01,NAURU RP,2018
17,SUGARS AND SUGAR CONFECTIONERY.,23.48,NEPAL,2018
26,"ORES, SLAG AND ASH.",34.58,NEPAL,2018
30,PHARMACEUTICAL PRODUCTS,200.19,NEPAL,2018
52,COTTON.,70.04,NEPAL,2018
73,ARTICLES OF IRON OR STEEL,124.05,NEPAL,2018
17,SUGARS AND SUGAR CONFECTIONERY.,43.55,NETHERLAND,2018
26,"ORES, SLAG AND ASH.",10.2,NETHERLAND,2018
30,PHARMACEUTICAL PRODUCTS,123.38,NETHERLAND,2018
52,COTTON.,10,NETHERLAND,2018
73,ARTICLES OF IRON OR STEEL,213.04,NETHERLAND,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,NETHERLANDANTIL,2018
30,PHARMACEUTICAL PRODUCTS,2.61,NETHERLANDANTIL,2018
52,COTTON.,0.11,NETHERLANDANTIL,2018
73,ARTICLES OF IRON OR STEEL,0.16,NETHERLANDANTIL,2018
30,PHARMACEUTICAL PRODUCTS,0,NEW CALEDONIA,2018
52,COTTON.,0,NEW CALEDONIA,2018
73,ARTICLES OF IRON OR STEEL,0.46,NEW CALEDONIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.63,NEW ZEALAND,2018
26,"ORES, SLAG AND ASH.",0.38,NEW ZEALAND,2018
30,PHARMACEUTICAL PRODUCTS,34.69,NEW ZEALAND,2018
52,COTTON.,0.51,NEW ZEALAND,2018
73,ARTICLES OF IRON OR STEEL,9.84,NEW ZEALAND,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.04,NICARAGUA,2018
30,PHARMACEUTICAL PRODUCTS,14.89,NICARAGUA,2018
52,COTTON.,0.26,NICARAGUA,2018
73,ARTICLES OF IRON OR STEEL,1.51,NICARAGUA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,5.58,NIGER,2018
30,PHARMACEUTICAL PRODUCTS,13.09,NIGER,2018
52,COTTON.,14.59,NIGER,2018
73,ARTICLES OF IRON OR STEEL,1.27,NIGER,2018
17,SUGARS AND SUGAR CONFECTIONERY.,10.29,NIGERIA,2018
26,"ORES, SLAG AND ASH.",0.07,NIGERIA,2018
30,PHARMACEUTICAL PRODUCTS,391.51,NIGERIA,2018
52,COTTON.,24.57,NIGERIA,2018
73,ARTICLES OF IRON OR STEEL,100.08,NIGERIA,2018
73,ARTICLES OF IRON OR STEEL,0.03,NORFOLK IS,2018
17,SUGARS AND SUGAR CONFECTIONERY.,6.92,NORWAY,2018
30,PHARMACEUTICAL PRODUCTS,1.13,NORWAY,2018
52,COTTON.,0.69,NORWAY,2018
73,ARTICLES OF IRON OR STEEL,17.02,NORWAY,2018
17,SUGARS AND SUGAR CONFECTIONERY.,11.38,OMAN,2018
26,"ORES, SLAG AND ASH.",25.79,OMAN,2018
30,PHARMACEUTICAL PRODUCTS,16.07,OMAN,2018
52,COTTON.,6.55,OMAN,2018
73,ARTICLES OF IRON OR STEEL,77.67,OMAN,2018
17,SUGARS AND SUGAR CONFECTIONERY.,14.44,PAKISTAN IR,2018
26,"ORES, SLAG AND ASH.",0.05,PAKISTAN IR,2018
30,PHARMACEUTICAL PRODUCTS,59.57,PAKISTAN IR,2018
52,COTTON.,550.33,PAKISTAN IR,2018
73,ARTICLES OF IRON OR STEEL,5.29,PAKISTAN IR,2018
30,PHARMACEUTICAL PRODUCTS,0.04,PALAU,2018
52,COTTON.,0.01,PALAU,2018
73,ARTICLES OF IRON OR STEEL,0,PALAU,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,PANAMA REPUBLIC,2018
30,PHARMACEUTICAL PRODUCTS,14.06,PANAMA REPUBLIC,2018
52,COTTON.,0.75,PANAMA REPUBLIC,2018
73,ARTICLES OF IRON OR STEEL,4.13,PANAMA REPUBLIC,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,PAPUA N GNA,2018
26,"ORES, SLAG AND ASH.",0.01,PAPUA N GNA,2018
30,PHARMACEUTICAL PRODUCTS,15.4,PAPUA N GNA,2018
52,COTTON.,0.19,PAPUA N GNA,2018
73,ARTICLES OF IRON OR STEEL,7.05,PAPUA N GNA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,PARAGUAY,2018
30,PHARMACEUTICAL PRODUCTS,12.08,PARAGUAY,2018
52,COTTON.,3.42,PARAGUAY,2018
73,ARTICLES OF IRON OR STEEL,2.01,PARAGUAY,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.16,PERU,2018
30,PHARMACEUTICAL PRODUCTS,69.42,PERU,2018
52,COTTON.,128.55,PERU,2018
73,ARTICLES OF IRON OR STEEL,6.65,PERU,2018
17,SUGARS AND SUGAR CONFECTIONERY.,8.66,PHILIPPINES,2018
26,"ORES, SLAG AND ASH.",2.57,PHILIPPINES,2018
30,PHARMACEUTICAL PRODUCTS,220.98,PHILIPPINES,2018
52,COTTON.,33.95,PHILIPPINES,2018
73,ARTICLES OF IRON OR STEEL,42.63,PHILIPPINES,2018
52,COTTON.,0,PITCAIRN IS.,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,POLAND,2018
26,"ORES, SLAG AND ASH.",7.67,POLAND,2018
30,PHARMACEUTICAL PRODUCTS,46.42,POLAND,2018
52,COTTON.,33.08,POLAND,2018
73,ARTICLES OF IRON OR STEEL,64.71,POLAND,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.37,PORTUGAL,2018
30,PHARMACEUTICAL PRODUCTS,9.7,PORTUGAL,2018
52,COTTON.,142.44,PORTUGAL,2018
73,ARTICLES OF IRON OR STEEL,7.91,PORTUGAL,2018
30,PHARMACEUTICAL PRODUCTS,0.1,PUERTO RICO,2018
52,COTTON.,0.09,PUERTO RICO,2018
73,ARTICLES OF IRON OR STEEL,9.65,PUERTO RICO,2018
17,SUGARS AND SUGAR CONFECTIONERY.,18.27,QATAR,2018
26,"ORES, SLAG AND ASH.",3.58,QATAR,2018
30,PHARMACEUTICAL PRODUCTS,5.72,QATAR,2018
52,COTTON.,1.7,QATAR,2018
73,ARTICLES OF IRON OR STEEL,142.44,QATAR,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,REUNION,2018
26,"ORES, SLAG AND ASH.",0.06,REUNION,2018
30,PHARMACEUTICAL PRODUCTS,0.02,REUNION,2018
52,COTTON.,0.11,REUNION,2018
73,ARTICLES OF IRON OR STEEL,3.47,REUNION,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,ROMANIA,2018
30,PHARMACEUTICAL PRODUCTS,10.52,ROMANIA,2018
52,COTTON.,1.53,ROMANIA,2018
73,ARTICLES OF IRON OR STEEL,23.87,ROMANIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.47,RUSSIA,2018
26,"ORES, SLAG AND ASH.",0,RUSSIA,2018
30,PHARMACEUTICAL PRODUCTS,410.21,RUSSIA,2018
52,COTTON.,4.99,RUSSIA,2018
73,ARTICLES OF IRON OR STEEL,28.04,RUSSIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,1.64,RWANDA,2018
30,PHARMACEUTICAL PRODUCTS,23.3,RWANDA,2018
52,COTTON.,0.01,RWANDA,2018
73,ARTICLES OF IRON OR STEEL,5.08,RWANDA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,SAMOA,2018
30,PHARMACEUTICAL PRODUCTS,0.63,SAMOA,2018
52,COTTON.,0.01,SAMOA,2018
73,ARTICLES OF IRON OR STEEL,0,SAN MARINO,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.06,SAO TOME,2018
30,PHARMACEUTICAL PRODUCTS,0.14,SAO TOME,2018
73,ARTICLES OF IRON OR STEEL,0.03,SAO TOME,2018
17,SUGARS AND SUGAR CONFECTIONERY.,44.21,SAUDI ARAB,2018
26,"ORES, SLAG AND ASH.",4.37,SAUDI ARAB,2018
30,PHARMACEUTICAL PRODUCTS,51.23,SAUDI ARAB,2018
52,COTTON.,15.08,SAUDI ARAB,2018
73,ARTICLES OF IRON OR STEEL,163.23,SAUDI ARAB,2018
17,SUGARS AND SUGAR CONFECTIONERY.,2.1,SENEGAL,2018
26,"ORES, SLAG AND ASH.",0,SENEGAL,2018
30,PHARMACEUTICAL PRODUCTS,14.72,SENEGAL,2018
52,COTTON.,84.7,SENEGAL,2018
73,ARTICLES OF IRON OR STEEL,21.16,SENEGAL,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,SERBIA,2018
30,PHARMACEUTICAL PRODUCTS,3.98,SERBIA,2018
52,COTTON.,0.44,SERBIA,2018
73,ARTICLES OF IRON OR STEEL,0.72,SERBIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.14,SEYCHELLES,2018
26,"ORES, SLAG AND ASH.",0.01,SEYCHELLES,2018
30,PHARMACEUTICAL PRODUCTS,2.56,SEYCHELLES,2018
52,COTTON.,0.08,SEYCHELLES,2018
73,ARTICLES OF IRON OR STEEL,2.12,SEYCHELLES,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.43,SIERRA LEONE,2018
30,PHARMACEUTICAL PRODUCTS,14.43,SIERRA LEONE,2018
52,COTTON.,1.84,SIERRA LEONE,2018
73,ARTICLES OF IRON OR STEEL,15.97,SIERRA LEONE,2018
17,SUGARS AND SUGAR CONFECTIONERY.,1.95,SINGAPORE,2018
26,"ORES, SLAG AND ASH.",0.01,SINGAPORE,2018
30,PHARMACEUTICAL PRODUCTS,72.61,SINGAPORE,2018
52,COTTON.,3.29,SINGAPORE,2018
73,ARTICLES OF IRON OR STEEL,65.39,SINGAPORE,2018
30,PHARMACEUTICAL PRODUCTS,0.91,SLOVAK REP,2018
52,COTTON.,0.01,SLOVAK REP,2018
73,ARTICLES OF IRON OR STEEL,3.66,SLOVAK REP,2018
26,"ORES, SLAG AND ASH.",1.82,SLOVENIA,2018
30,PHARMACEUTICAL PRODUCTS,66.03,SLOVENIA,2018
52,COTTON.,2.96,SLOVENIA,2018
73,ARTICLES OF IRON OR STEEL,7.52,SLOVENIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,SOLOMON IS,2018
30,PHARMACEUTICAL PRODUCTS,0.58,SOLOMON IS,2018
73,ARTICLES OF IRON OR STEEL,0,SOLOMON IS,2018
17,SUGARS AND SUGAR CONFECTIONERY.,160.57,SOMALIA,2018
30,PHARMACEUTICAL PRODUCTS,13.98,SOMALIA,2018
52,COTTON.,0.11,SOMALIA,2018
73,ARTICLES OF IRON OR STEEL,5.05,SOMALIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,8.59,SOUTH AFRICA,2018
26,"ORES, SLAG AND ASH.",11.45,SOUTH AFRICA,2018
30,PHARMACEUTICAL PRODUCTS,531.21,SOUTH AFRICA,2018
52,COTTON.,17.16,SOUTH AFRICA,2018
73,ARTICLES OF IRON OR STEEL,88.95,SOUTH AFRICA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.45,SOUTH SUDAN ,2018
30,PHARMACEUTICAL PRODUCTS,0.83,SOUTH SUDAN ,2018
52,COTTON.,0,SOUTH SUDAN ,2018
73,ARTICLES OF IRON OR STEEL,0.05,SOUTH SUDAN ,2018
17,SUGARS AND SUGAR CONFECTIONERY.,3.11,SPAIN,2018
26,"ORES, SLAG AND ASH.",0.85,SPAIN,2018
30,PHARMACEUTICAL PRODUCTS,71.24,SPAIN,2018
52,COTTON.,27.6,SPAIN,2018
73,ARTICLES OF IRON OR STEEL,104.86,SPAIN,2018
17,SUGARS AND SUGAR CONFECTIONERY.,136.49,SRI LANKA DSR,2018
26,"ORES, SLAG AND ASH.",0.36,SRI LANKA DSR,2018
30,PHARMACEUTICAL PRODUCTS,197.16,SRI LANKA DSR,2018
52,COTTON.,239.89,SRI LANKA DSR,2018
73,ARTICLES OF IRON OR STEEL,89.05,SRI LANKA DSR,2018
30,PHARMACEUTICAL PRODUCTS,0.27,ST KITT N A,2018
73,ARTICLES OF IRON OR STEEL,0,ST KITT N A,2018
30,PHARMACEUTICAL PRODUCTS,0.72,ST LUCIA,2018
73,ARTICLES OF IRON OR STEEL,0.05,ST LUCIA,2018
30,PHARMACEUTICAL PRODUCTS,0,ST PIERRE,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,ST VINCENT,2018
30,PHARMACEUTICAL PRODUCTS,0.23,ST VINCENT,2018
52,COTTON.,0.02,ST VINCENT,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,STATE OF PALEST,2018
30,PHARMACEUTICAL PRODUCTS,0,STATE OF PALEST,2018
73,ARTICLES OF IRON OR STEEL,0.02,STATE OF PALEST,2018
17,SUGARS AND SUGAR CONFECTIONERY.,287.61,SUDAN,2018
26,"ORES, SLAG AND ASH.",0.07,SUDAN,2018
30,PHARMACEUTICAL PRODUCTS,48.97,SUDAN,2018
52,COTTON.,47,SUDAN,2018
73,ARTICLES OF IRON OR STEEL,11.77,SUDAN,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,SURINAME,2018
30,PHARMACEUTICAL PRODUCTS,0.74,SURINAME,2018
52,COTTON.,0.13,SURINAME,2018
73,ARTICLES OF IRON OR STEEL,0.58,SURINAME,2018
30,PHARMACEUTICAL PRODUCTS,12.08,SWAZILAND,2018
52,COTTON.,0.04,SWAZILAND,2018
73,ARTICLES OF IRON OR STEEL,0.08,SWAZILAND,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,SWEDEN,2018
26,"ORES, SLAG AND ASH.",0.35,SWEDEN,2018
30,PHARMACEUTICAL PRODUCTS,13.47,SWEDEN,2018
52,COTTON.,1.93,SWEDEN,2018
73,ARTICLES OF IRON OR STEEL,38.94,SWEDEN,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,SWITZERLAND,2018
30,PHARMACEUTICAL PRODUCTS,12.92,SWITZERLAND,2018
52,COTTON.,3.52,SWITZERLAND,2018
73,ARTICLES OF IRON OR STEEL,11.73,SWITZERLAND,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.77,SYRIA,2018
30,PHARMACEUTICAL PRODUCTS,11.4,SYRIA,2018
52,COTTON.,10.92,SYRIA,2018
73,ARTICLES OF IRON OR STEEL,5.88,SYRIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,4.34,TAIWAN,2018
26,"ORES, SLAG AND ASH.",21.73,TAIWAN,2018
30,PHARMACEUTICAL PRODUCTS,9.74,TAIWAN,2018
52,COTTON.,54.16,TAIWAN,2018
73,ARTICLES OF IRON OR STEEL,7.28,TAIWAN,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.06,TAJIKISTAN,2018
30,PHARMACEUTICAL PRODUCTS,13.93,TAJIKISTAN,2018
52,COTTON.,0,TAJIKISTAN,2018
73,ARTICLES OF IRON OR STEEL,0,TAJIKISTAN,2018
17,SUGARS AND SUGAR CONFECTIONERY.,22.48,TANZANIA REP,2018
26,"ORES, SLAG AND ASH.",0.09,TANZANIA REP,2018
30,PHARMACEUTICAL PRODUCTS,151.35,TANZANIA REP,2018
52,COTTON.,27.64,TANZANIA REP,2018
73,ARTICLES OF IRON OR STEEL,81.08,TANZANIA REP,2018
17,SUGARS AND SUGAR CONFECTIONERY.,2.27,THAILAND,2018
26,"ORES, SLAG AND ASH.",0.17,THAILAND,2018
30,PHARMACEUTICAL PRODUCTS,125.44,THAILAND,2018
52,COTTON.,126.87,THAILAND,2018
73,ARTICLES OF IRON OR STEEL,96.89,THAILAND,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.27,TIMOR LESTE,2018
30,PHARMACEUTICAL PRODUCTS,3.33,TIMOR LESTE,2018
73,ARTICLES OF IRON OR STEEL,0,TIMOR LESTE,2018
17,SUGARS AND SUGAR CONFECTIONERY.,15.44,TOGO,2018
30,PHARMACEUTICAL PRODUCTS,10.93,TOGO,2018
52,COTTON.,51.2,TOGO,2018
73,ARTICLES OF IRON OR STEEL,4.25,TOGO,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,TONGA,2018
30,PHARMACEUTICAL PRODUCTS,0.08,TONGA,2018
52,COTTON.,0.02,TONGA,2018
73,ARTICLES OF IRON OR STEEL,0.01,TONGA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,TRINIDAD,2018
26,"ORES, SLAG AND ASH.",0,TRINIDAD,2018
30,PHARMACEUTICAL PRODUCTS,13.19,TRINIDAD,2018
52,COTTON.,0.66,TRINIDAD,2018
73,ARTICLES OF IRON OR STEEL,5.17,TRINIDAD,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.04,TUNISIA,2018
30,PHARMACEUTICAL PRODUCTS,10.98,TUNISIA,2018
52,COTTON.,18.43,TUNISIA,2018
73,ARTICLES OF IRON OR STEEL,1.74,TUNISIA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,5.64,TURKEY,2018
26,"ORES, SLAG AND ASH.",6.9,TURKEY,2018
30,PHARMACEUTICAL PRODUCTS,41.95,TURKEY,2018
52,COTTON.,75.4,TURKEY,2018
73,ARTICLES OF IRON OR STEEL,30.96,TURKEY,2018
17,SUGARS AND SUGAR CONFECTIONERY.,1.84,TURKMENISTAN,2018
30,PHARMACEUTICAL PRODUCTS,17.16,TURKMENISTAN,2018
73,ARTICLES OF IRON OR STEEL,0.02,TURKMENISTAN,2018
30,PHARMACEUTICAL PRODUCTS,0.01,TURKS C IS,2018
73,ARTICLES OF IRON OR STEEL,0,TURKS C IS,2018
30,PHARMACEUTICAL PRODUCTS,0,TUVALU,2018
17,SUGARS AND SUGAR CONFECTIONERY.,62.22,U ARAB EMTS,2018
26,"ORES, SLAG AND ASH.",19.87,U ARAB EMTS,2018
30,PHARMACEUTICAL PRODUCTS,193.4,U ARAB EMTS,2018
52,COTTON.,62.65,U ARAB EMTS,2018
73,ARTICLES OF IRON OR STEEL,456.71,U ARAB EMTS,2018
17,SUGARS AND SUGAR CONFECTIONERY.,10.6,U K,2018
26,"ORES, SLAG AND ASH.",40.91,U K,2018
30,PHARMACEUTICAL PRODUCTS,533.07,U K,2018
52,COTTON.,24.61,U K,2018
73,ARTICLES OF IRON OR STEEL,320.66,U K,2018
17,SUGARS AND SUGAR CONFECTIONERY.,21.79,U S A,2018
26,"ORES, SLAG AND ASH.",1.92,U S A,2018
30,PHARMACEUTICAL PRODUCTS,5389.73,U S A,2018
52,COTTON.,101.39,U S A,2018
73,ARTICLES OF IRON OR STEEL,1699.57,U S A,2018
17,SUGARS AND SUGAR CONFECTIONERY.,5.54,UGANDA,2018
26,"ORES, SLAG AND ASH.",0.18,UGANDA,2018
30,PHARMACEUTICAL PRODUCTS,160.06,UGANDA,2018
52,COTTON.,2.63,UGANDA,2018
73,ARTICLES OF IRON OR STEEL,12.76,UGANDA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.09,UKRAINE,2018
30,PHARMACEUTICAL PRODUCTS,102.57,UKRAINE,2018
52,COTTON.,6.13,UKRAINE,2018
73,ARTICLES OF IRON OR STEEL,6.41,UKRAINE,2018
52,COTTON.,0.71,UNSPECIFIED,2018
73,ARTICLES OF IRON OR STEEL,0.72,UNSPECIFIED,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,URUGUAY,2018
30,PHARMACEUTICAL PRODUCTS,4.06,URUGUAY,2018
52,COTTON.,0.1,URUGUAY,2018
73,ARTICLES OF IRON OR STEEL,13.16,URUGUAY,2018
30,PHARMACEUTICAL PRODUCTS,0,US MINOR OUTLYING ISLANDS               ,2018
52,COTTON.,0.01,US MINOR OUTLYING ISLANDS               ,2018
73,ARTICLES OF IRON OR STEEL,0.01,US MINOR OUTLYING ISLANDS               ,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.64,UZBEKISTAN,2018
30,PHARMACEUTICAL PRODUCTS,64.22,UZBEKISTAN,2018
52,COTTON.,0.35,UZBEKISTAN,2018
73,ARTICLES OF IRON OR STEEL,1.1,UZBEKISTAN,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0,VANUATU REP,2018
30,PHARMACEUTICAL PRODUCTS,0.96,VANUATU REP,2018
73,ARTICLES OF IRON OR STEEL,0,VANUATU REP,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,VENEZUELA,2018
30,PHARMACEUTICAL PRODUCTS,62.13,VENEZUELA,2018
52,COTTON.,2.46,VENEZUELA,2018
73,ARTICLES OF IRON OR STEEL,0.14,VENEZUELA,2018
17,SUGARS AND SUGAR CONFECTIONERY.,6.68,VIETNAM SOC REP,2018
26,"ORES, SLAG AND ASH.",17.04,VIETNAM SOC REP,2018
30,PHARMACEUTICAL PRODUCTS,135.31,VIETNAM SOC REP,2018
52,COTTON.,455.12,VIETNAM SOC REP,2018
73,ARTICLES OF IRON OR STEEL,31.88,VIETNAM SOC REP,2018
17,SUGARS AND SUGAR CONFECTIONERY.,16.3,YEMEN REPUBLC,2018
26,"ORES, SLAG AND ASH.",0,YEMEN REPUBLC,2018
30,PHARMACEUTICAL PRODUCTS,70.14,YEMEN REPUBLC,2018
52,COTTON.,4.43,YEMEN REPUBLC,2018
73,ARTICLES OF IRON OR STEEL,5.03,YEMEN REPUBLC,2018
17,SUGARS AND SUGAR CONFECTIONERY.,0.43,ZAMBIA,2018
30,PHARMACEUTICAL PRODUCTS,110.42,ZAMBIA,2018
52,COTTON.,4.78,ZAMBIA,2018
